1780004935,64,25658,1704,27362,serial
1780004935,64,25588,1723,27311,serial
1780004935,64,25548,1673,27221,serial
1780004935,64,25598,1683,27281,serial
1780004935,64,25587,1693,27280,serial
1780004935,64,25628,1733,27361,serial
1780004935,64,25598,1703,27301,serial
1780004935,64,25648,1694,27342,serial
1780004935,64,47810,1903,49713,serial
1780004935,16,6483,721,7204,serial
1780004940,64,61695,9678,71373,serial
1780004940,64,33012,4038,37050,serial
1780004940,64,32371,3256,35627,serial
1780004940,64,31940,3948,35888,serial
1780004940,64,32260,2755,35015,serial
1780004940,64,32230,4067,36297,serial
1780004940,64,33012,3917,36929,serial
1780004940,64,25728,2454,28182,serial
1780004940,64,25648,2264,27912,serial
1780004940,64,30587,3647,34234,serial
1780004940,64,29194,3056,32250,serial
1780004940,64,31229,3477,34706,serial
1780004940,64,30988,3507,34495,serial
1780004940,64,31028,3156,34184,serial
1780004940,64,30587,3096,33683,serial
1780004940,64,30027,3377,33404,serial
1780004940,64,30778,3476,34254,serial
1780004940,64,32391,3367,35758,serial
1780004940,64,32311,4188,36499,serial
1780004940,64,32430,3716,36146,serial
1780004940,64,31318,3767,35085,serial
1780004940,64,32631,3737,36368,serial
1780004940,64,79599,4679,84278,serial
1780004940,64,30807,3206,34013,serial
1780004940,64,31970,3457,35427,serial
1780004940,64,32631,3516,36147,serial
1780004940,64,32149,3647,35796,serial
1780004940,64,32200,3487,35687,serial
1780004940,64,32260,3387,35647,serial
1780004940,64,32571,3436,36007,serial
1780004940,64,32311,3536,35847,serial
1780004940,64,31840,3196,35036,serial
1780004940,64,30237,3677,33914,serial
1780004940,64,32380,3387,35767,serial
1780004940,64,55183,3667,58850,serial
1780004940,64,31589,3186,34775,serial
1780004940,64,30728,3096,33824,serial
1780004940,64,31389,3556,34945,serial
1780004940,64,26319,1723,28042,serial
1780004940,64,25908,2214,28122,serial
1780004940,64,31880,3627,35507,serial
1780004940,64,32992,3557,36549,serial
1780004940,64,25398,2204,27602,serial
1780004940,64,25668,2124,27792,serial
1780004940,64,31769,3587,35356,serial
1780004940,64,31659,2264,33923,serial
1780004940,64,26589,1984,28573,serial
1780004940,64,26018,1923,27941,serial
1780004940,64,24836,1813,26649,serial
1780004940,64,32611,3396,36007,serial
1780004940,64,63659,2755,66414,serial
1780004940,64,26359,2094,28453,serial
1780004940,64,25298,1963,27261,serial
1780004940,64,25157,1994,27151,serial
1780004940,64,25848,1924,27772,serial
1780004940,64,25708,1824,27532,serial
1780004940,64,24996,1793,26789,serial
1780004940,64,28944,2014,30958,serial
1780004940,64,25007,1964,26971,serial
1780004940,64,32410,2174,34584,serial
1780004940,64,25678,2044,27722,serial
1780004940,64,25948,2054,28002,serial
1780004940,64,27852,6272,34124,serial
1780004940,64,31489,2324,33813,serial
1780004940,64,24676,6222,30898,serial
1780004940,64,34674,3677,38351,serial
1780004940,64,33904,3787,37691,serial
1780004940,64,26118,2024,28142,serial
1780004940,64,29675,2144,31819,serial
1780004940,64,26961,3727,30688,serial
1780004940,64,34204,3807,38011,serial
1780004940,64,27672,6542,34214,serial
1780004940,64,26269,2144,28413,serial
1780004940,64,25928,2024,27952,serial
1780004940,64,26099,1893,27992,serial
1780004940,64,31629,3596,35225,serial
1780004940,64,32300,3987,36287,serial
1780004940,64,31930,3487,35417,serial
1780004940,64,31309,3516,34825,serial
1780004940,64,31298,2335,33633,serial
1780004940,64,32691,4038,36729,serial
1780004940,64,31409,3506,34915,serial
1780004940,64,31579,3727,35306,serial
1780004940,64,32100,2525,34625,serial
1780004940,64,32160,3897,36057,serial
1780004940,64,31389,3496,34885,serial
1780004940,64,31680,3316,34996,serial
1780004940,64,31829,4077,35906,serial
1780004940,64,32090,3847,35937,serial
1780004940,65,32801,3727,36528,serial
1780004940,64,32220,3546,35766,serial
1780004940,64,32782,3807,36589,serial
1780004940,64,34635,10710,45345,serial
1780004940,64,32190,3497,35687,serial
1780004940,64,31619,3737,35356,serial
1780004940,64,31589,3738,35327,serial
1780004940,64,31940,3707,35647,serial
1780004940,64,32100,3697,35797,serial
1780004940,64,30807,3617,34424,serial
1780004940,64,31749,3526,35275,serial
1780004940,64,31689,3557,35246,serial
1780004940,64,32451,3907,36358,serial
1780004940,64,34184,3998,38182,serial
1780004940,64,32000,3557,35557,serial
1780004940,64,31189,3346,34535,serial
1780004940,64,31499,3828,35327,serial
1780004940,64,34374,3417,37791,serial
1780004940,64,30917,3426,34343,serial
1780004940,64,31318,3527,34845,serial
1780004940,64,31719,3657,35376,serial
1780004940,64,32130,3727,35857,serial
1780004940,64,31329,3406,34735,serial
1780004940,64,30988,3567,34555,serial
1780004940,64,52948,3938,56886,serial
1780004940,64,34345,3537,37882,serial
1780004940,64,32170,3477,35647,serial
1780004940,64,31719,3597,35316,serial
1780004940,64,32351,3707,36058,serial
1780004940,64,34675,3577,38252,serial
1780004940,64,30967,3217,34184,serial
1780004940,64,30467,3657,34124,serial
1780004940,64,31970,3807,35777,serial
1780004940,64,33312,3517,36829,serial
1780004940,64,31188,3376,34564,serial
1780004940,64,30758,3346,34104,serial
1780004940,64,31949,3747,35696,serial
1780004940,64,27140,6622,33762,serial
1780004940,64,59551,3617,63168,serial
1780004940,64,31348,3547,34895,serial
1780004940,64,30958,3496,34454,serial
1780004940,64,34936,9578,44514,serial
1780004940,64,31659,3426,35085,serial
1780004940,64,31509,3276,34785,serial
1780004940,64,29305,2063,31368,serial
1780004940,64,32069,3386,35455,serial
1780004940,64,32270,3016,35286,serial
1780004940,64,32000,3076,35076,serial
1780004940,64,31459,3136,34595,serial
1780004940,64,378919,4028,382947,serial
1780004940,64,26278,2325,28603,serial
1780004940,64,25758,1974,27732,serial
1780004940,64,32110,3527,35637,serial
1780004940,64,32531,3546,36077,serial
1780004940,64,25267,2094,27361,serial
1780004940,64,25478,1854,27332,serial
1780004940,64,25708,1724,27432,serial
1780004940,64,32801,3798,36599,serial
1780004940,64,31318,3587,34905,serial
1780004940,64,26590,1874,28464,serial
1780004940,64,33462,3326,36788,serial
1780004940,25,12002,1914,13916,serial
1780004940,64,54442,7343,61785,serial
1780004940,64,31519,3757,35276,serial
1780004940,64,54421,3888,58309,serial
1780004940,64,31799,3767,35566,serial
1780004940,64,31339,3396,34735,serial
